time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/11/02/17:39:11.036617,111541,1635871151,28898954,,['base_to_pipe_x'],"(0.33259901310770923,)","(0.0,)",()
2021/11/02/17:39:11.036681,111542,1635871151,31352043,,['base_to_pipe_y'],"(-0.019860150269533774,)","(0.0,)",()
2021/11/02/17:39:11.061427,111543,1635871151,57863950,,['base_to_pipe_x'],"(0.33046228090867813,)","(0.0,)",()
2021/11/02/17:39:11.063697,111544,1635871151,59405088,,['base_to_pipe_y'],"(-0.024161037600923235,)","(0.0,)",()
2021/11/02/17:39:11.121794,111545,1635871151,119494915,,['base_to_pipe_x'],"(0.32699947609621144,)","(0.0,)",()
2021/11/02/17:39:11.124336,111546,1635871151,121567010,,['base_to_pipe_y'],"(-0.02815609423310724,)","(0.0,)",()
2021/11/02/17:39:11.128212,111547,1635871151,126583099,,['base_to_pipe_x'],"(0.32192895090284257,)","(0.0,)",()
2021/11/02/17:39:11.130052,111548,1635871151,128367900,,['base_to_pipe_y'],"(-0.03202499582167683,)","(0.0,)",()
2021/11/02/17:39:11.147669,111549,1635871151,145548105,,['base_to_pipe_x'],"(0.31545373979297336,)","(0.0,)",()
2021/11/02/17:39:11.147718,111550,1635871151,146580934,,['base_to_pipe_y'],"(-0.03603260331789318,)","(0.0,)",()
2021/11/02/17:39:11.178961,111551,1635871151,176861047,,['base_to_pipe_x'],"(0.3076079077462347,)","(0.0,)",()
2021/11/02/17:39:11.180866,111552,1635871151,178327083,,['base_to_pipe_y'],"(-0.04104020750805715,)","(0.0,)",()
2021/11/02/17:39:11.224809,111553,1635871151,223007917,,['base_to_pipe_x'],"(0.2987148935470965,)","(0.0,)",()
2021/11/02/17:39:11.226074,111554,1635871151,224668025,,['base_to_pipe_y'],"(-0.047610049904789634,)","(0.0,)",()
2021/11/02/17:39:11.239549,111555,1635871151,236958980,,['base_to_pipe_x'],"(0.2891470485216292,)","(0.0,)",()
2021/11/02/17:39:11.240027,111556,1635871151,238848924,,['base_to_pipe_y'],"(-0.055989832649057616,)","(0.0,)",()
2021/11/02/17:39:11.268749,111557,1635871151,266684055,,['base_to_pipe_x'],"(0.27932819421885124,)","(0.0,)",()
2021/11/02/17:39:11.277356,111558,1635871151,268203020,,['base_to_pipe_y'],"(-0.06628794018956645,)","(0.0,)",()
2021/11/02/17:39:11.329542,111559,1635871151,328794956,,['base_to_pipe_x'],"(0.2694989999056329,)","(0.0,)",()
2021/11/02/17:39:11.331665,111560,1635871151,329546928,,['base_to_pipe_y'],"(-0.07843888588907523,)","(0.0,)",()
2021/11/02/17:39:11.334404,111561,1635871151,333400964,,['base_to_pipe_x'],"(0.25984656411063284,)","(0.0,)",()
2021/11/02/17:39:11.335445,111562,1635871151,334520101,,['base_to_pipe_y'],"(-0.0921057509800788,)","(0.0,)",()
2021/11/02/17:39:11.356502,111563,1635871151,354461908,,['base_to_pipe_x'],"(0.25034931384139736,)","(0.0,)",()
2021/11/02/17:39:11.356540,111564,1635871151,355278968,,['base_to_pipe_y'],"(-0.10704308062273368,)","(0.0,)",()
2021/11/02/17:39:11.386034,111565,1635871151,384610891,,['base_to_pipe_x'],"(0.24078372420236302,)","(0.0,)",()
2021/11/02/17:39:11.386608,111566,1635871151,385746002,,['base_to_pipe_y'],"(-0.12289806274129798,)","(0.0,)",()
2021/11/02/17:39:11.433260,111567,1635871151,432548999,,['base_to_pipe_x'],"(0.23078161008550344,)","(0.0,)",()
2021/11/02/17:39:11.434348,111568,1635871151,433346033,,['base_to_pipe_y'],"(-0.1392374742738379,)","(0.0,)",()
2021/11/02/17:39:11.452997,111569,1635871151,450635910,,['base_to_pipe_x'],"(0.21982129728370403,)","(0.0,)",()
2021/11/02/17:39:11.453037,111570,1635871151,451740980,,['base_to_pipe_y'],"(-0.15569430227481992,)","(0.0,)",()
2021/11/02/17:39:11.478917,111572,1635871151,476999044,,['base_to_pipe_y'],"(-0.17197914589932084,)","(0.0,)",()
2021/11/02/17:39:11.540088,111573,1635871151,537602901,,['base_to_pipe_x'],"(0.1921601702300749,)","(0.0,)",()
2021/11/02/17:39:11.541729,111574,1635871151,540072917,,['base_to_pipe_y'],"(-0.18769246689949323,)","(0.0,)",()
2021/11/02/17:39:11.544543,111575,1635871151,542510032,,['base_to_pipe_x'],"(0.17393655220687154,)","(0.0,)",()
2021/11/02/17:39:11.545596,111576,1635871151,543869018,,['base_to_pipe_y'],"(-0.2024600571249446,)","(0.0,)",()
2021/11/02/17:39:11.567597,111577,1635871151,565115928,,['base_to_pipe_x'],"(0.15203688814230995,)","(0.0,)",()
2021/11/02/17:39:11.567753,111578,1635871151,566401004,,['base_to_pipe_y'],"(-0.21568454889765454,)","(0.0,)",()
2021/11/02/17:39:11.595945,111579,1635871151,593743085,,['base_to_pipe_x'],"(0.12624761440469254,)","(0.0,)",()
2021/11/02/17:39:11.596932,111580,1635871151,595082044,,['base_to_pipe_y'],"(-0.22661572946994615,)","(0.0,)",()
2021/11/02/17:39:11.643747,111581,1635871151,641351938,,['base_to_pipe_x'],"(0.09675068578317557,)","(0.0,)",()
2021/11/02/17:39:11.645939,111582,1635871151,644196033,,['base_to_pipe_y'],"(-0.23449307507147438,)","(0.0,)",()
2021/11/02/17:39:11.654055,111584,1635871151,653168916,,['base_to_pipe_y'],"(-0.23861651706981493,)","(0.0,)",()
2021/11/02/17:39:11.683863,111585,1635871151,682735919,,['base_to_pipe_x'],"(0.028781179440381582,)","(0.0,)",()
2021/11/02/17:39:11.684486,111586,1635871151,683587074,,['base_to_pipe_y'],"(-0.23849510642765157,)","(0.0,)",()
2021/11/02/17:39:11.744470,111587,1635871151,743736028,,['base_to_pipe_x'],"(-0.00780482723170245,)","(0.0,)",()
2021/11/02/17:39:11.745186,111588,1635871151,744723081,,['base_to_pipe_y'],"(-0.2337848329474655,)","(0.0,)",()
2021/11/02/17:39:11.752734,111589,1635871151,751928091,,['base_to_pipe_x'],"(-0.044759928894304364,)","(0.0,)",()
2021/11/02/17:39:11.753109,111590,1635871151,752397060,,['base_to_pipe_y'],"(-0.22444883686666364,)","(0.0,)",()
2021/11/02/17:39:11.772734,111591,1635871151,772013902,,['base_to_pipe_x'],"(-0.08103474125598803,)","(0.0,)",()
2021/11/02/17:39:11.773479,111592,1635871151,772747993,,['base_to_pipe_y'],"(-0.21067533893443371,)","(0.0,)",()
2021/11/02/17:39:11.803366,111593,1635871151,802277088,,['base_to_pipe_x'],"(-0.11544464638587502,)","(0.0,)",()
2021/11/02/17:39:11.805033,111594,1635871151,803755044,,['base_to_pipe_y'],"(-0.19281848973631863,)","(0.0,)",()
2021/11/02/17:39:11.851880,111595,1635871151,850039958,,['base_to_pipe_x'],"(-0.1466603741595621,)","(0.0,)",()
2021/11/02/17:39:11.852887,111596,1635871151,851591110,,['base_to_pipe_y'],"(-0.17156826156696273,)","(0.0,)",()
2021/11/02/17:39:11.863667,111597,1635871151,861716985,,['base_to_pipe_x'],"(-0.1735910373501616,)","(0.0,)",()
2021/11/02/17:39:11.865126,111598,1635871151,863416910,,['base_to_pipe_y'],"(-0.1476605732236562,)","(0.0,)",()
2021/11/02/17:39:11.895442,111599,1635871151,892580032,,['base_to_pipe_x'],"(-0.19561158386509575,)","(0.0,)",()
2021/11/02/17:39:11.898142,111600,1635871151,895929098,,['base_to_pipe_y'],"(-0.1219517672085965,)","(0.0,)",()
2021/11/02/17:39:11.959984,111601,1635871151,958221912,,['base_to_pipe_x'],"(-0.212520932044986,)","(0.0,)",()
2021/11/02/17:39:11.961259,111602,1635871151,959490060,,['base_to_pipe_y'],"(-0.09519547857703299,)","(0.0,)",()
2021/11/02/17:39:11.963747,111603,1635871151,962496042,,['base_to_pipe_x'],"(-0.22438118331985737,)","(0.0,)",()
2021/11/02/17:39:11.965280,111604,1635871151,963937997,,['base_to_pipe_y'],"(-0.06791395732406387,)","(0.0,)",()
2021/11/02/17:39:11.984109,111605,1635871151,981271982,,['base_to_pipe_x'],"(-0.23176953413421714,)","(0.0,)",()
2021/11/02/17:39:11.987433,111606,1635871151,982794046,,['base_to_pipe_y'],"(-0.04019057957220552,)","(0.0,)",()
2021/11/02/17:39:12.011912,111607,1635871152,10319948,,['base_to_pipe_x'],"(-0.23538512305455567,)","(0.0,)",()
2021/11/02/17:39:12.013126,111608,1635871152,11543989,,['base_to_pipe_y'],"(-0.012067573278816796,)","(0.0,)",()
2021/11/02/17:39:12.058917,111609,1635871152,57868957,,['base_to_pipe_x'],"(-0.23576728397174815,)","(0.0,)",()
2021/11/02/17:39:12.059381,111610,1635871152,58815956,,['base_to_pipe_y'],"(0.016567724059477745,)","(0.0,)",()
2021/11/02/17:39:12.070307,111611,1635871152,69461107,,['base_to_pipe_x'],"(-0.23334502362394807,)","(0.0,)",()
2021/11/02/17:39:12.071202,111612,1635871152,70472955,,['base_to_pipe_y'],"(0.04575012339984052,)","(0.0,)",()
2021/11/02/17:39:12.099332,111613,1635871152,98619937,,['base_to_pipe_x'],"(-0.2283973776747921,)","(0.0,)",()
2021/11/02/17:39:12.100650,111614,1635871152,99415063,,['base_to_pipe_y'],"(0.07527937882797198,)","(0.0,)",()
2021/11/02/17:39:12.164275,111615,1635871152,163433074,,['base_to_pipe_x'],"(-0.22109666924488494,)","(0.0,)",()
2021/11/02/17:39:12.165734,111616,1635871152,164719104,,['base_to_pipe_y'],"(0.10501808514518039,)","(0.0,)",()
2021/11/02/17:39:12.173168,111617,1635871152,172326087,,['base_to_pipe_x'],"(-0.2114766087565009,)","(0.0,)",()
2021/11/02/17:39:12.174422,111618,1635871152,173389911,,['base_to_pipe_y'],"(0.13465950175131736,)","(0.0,)",()
2021/11/02/17:39:12.193485,111619,1635871152,191658973,,['base_to_pipe_x'],"(-0.19930341106773108,)","(0.0,)",()
2021/11/02/17:39:12.196075,111620,1635871152,192548990,,['base_to_pipe_y'],"(0.16375974174504568,)","(0.0,)",()
2021/11/02/17:39:12.221709,111621,1635871152,219595909,,['base_to_pipe_x'],"(-0.1843131679925445,)","(0.0,)",()
2021/11/02/17:39:12.222730,111622,1635871152,221026897,,['base_to_pipe_y'],"(0.19184550465368164,)","(0.0,)",()
2021/11/02/17:39:12.268605,111623,1635871152,266860961,,['base_to_pipe_x'],"(-0.16629670192438276,)","(0.0,)",()
2021/11/02/17:39:12.271054,111624,1635871152,268996000,,['base_to_pipe_y'],"(0.21839829768844515,)","(0.0,)",()
2021/11/02/17:39:12.283443,111625,1635871152,279284954,,['base_to_pipe_x'],"(-0.14504021823378574,)","(0.0,)",()
2021/11/02/17:39:12.289821,111626,1635871152,281745910,,['base_to_pipe_y'],"(0.24269240329495778,)","(0.0,)",()
2021/11/02/17:39:12.311644,111627,1635871152,309195995,,['base_to_pipe_x'],"(-0.12046215813033889,)","(0.0,)",()
2021/11/02/17:39:12.312492,111628,1635871152,311379909,,['base_to_pipe_y'],"(0.26411444918977317,)","(0.0,)",()
2021/11/02/17:39:12.376528,111629,1635871152,375092983,,['base_to_pipe_x'],"(-0.09262921557522608,)","(0.0,)",()
2021/11/02/17:39:12.381711,111630,1635871152,377053976,,['base_to_pipe_y'],"(0.28203850329358193,)","(0.0,)",()
2021/11/02/17:39:12.381751,111631,1635871152,379492044,,['base_to_pipe_x'],"(-0.06181287781734863,)","(0.0,)",()
2021/11/02/17:39:12.383795,111632,1635871152,381333112,,['base_to_pipe_y'],"(0.2959134457604099,)","(0.0,)",()
2021/11/02/17:39:12.400049,111633,1635871152,398080110,,['base_to_pipe_x'],"(-0.028855323014406898,)","(0.0,)",()
2021/11/02/17:39:12.401542,111634,1635871152,399780035,,['base_to_pipe_y'],"(0.3052456129994556,)","(0.0,)",()
2021/11/02/17:39:12.429052,111635,1635871152,427113056,,['base_to_pipe_x'],"(0.005470116948109036,)","(0.0,)",()
2021/11/02/17:39:12.430432,111636,1635871152,428755998,,['base_to_pipe_y'],"(0.3097224650802007,)","(0.0,)",()
2021/11/02/17:39:12.479079,111637,1635871152,477914094,,['base_to_pipe_x'],"(0.04020808659992323,)","(0.0,)",()
2021/11/02/17:39:12.482726,111638,1635871152,479348897,,['base_to_pipe_y'],"(0.3093413629873202,)","(0.0,)",()
2021/11/02/17:39:12.490256,111639,1635871152,487992048,,['base_to_pipe_x'],"(0.07432166052806465,)","(0.0,)",()
2021/11/02/17:39:12.491453,111640,1635871152,490225076,,['base_to_pipe_y'],"(0.30435023996718585,)","(0.0,)",()
2021/11/02/17:39:12.518277,111641,1635871152,516197919,,['base_to_pipe_x'],"(0.10681405765487302,)","(0.0,)",()
2021/11/02/17:39:12.518417,111642,1635871152,517307043,,['base_to_pipe_y'],"(0.29512778560225483,)","(0.0,)",()
2021/11/02/17:39:12.581163,111643,1635871152,580529928,,['base_to_pipe_x'],"(0.13697962219352972,)","(0.0,)",()
2021/11/02/17:39:12.582397,111644,1635871152,581345081,,['base_to_pipe_y'],"(0.2824324646033991,)","(0.0,)",()
2021/11/02/17:39:12.587927,111645,1635871152,585443019,,['base_to_pipe_x'],"(0.16434183178087067,)","(0.0,)",()
2021/11/02/17:39:12.587982,111646,1635871152,586422920,,['base_to_pipe_y'],"(0.2669895371713109,)","(0.0,)",()
2021/11/02/17:39:12.607156,111647,1635871152,606332063,,['base_to_pipe_x'],"(0.18860348658113935,)","(0.0,)",()
2021/11/02/17:39:12.608003,111648,1635871152,607234001,,['base_to_pipe_y'],"(0.2495334837331582,)","(0.0,)",()
2021/11/02/17:39:12.638086,111649,1635871152,636239051,,['base_to_pipe_x'],"(0.20970021590396434,)","(0.0,)",()
2021/11/02/17:39:12.638216,111650,1635871152,637181043,,['base_to_pipe_y'],"(0.23078102960250443,)","(0.0,)",()
2021/11/02/17:39:12.685105,111651,1635871152,684262037,,['base_to_pipe_x'],"(0.2277771388026956,)","(0.0,)",()
2021/11/02/17:39:12.686638,111652,1635871152,685476064,,['base_to_pipe_y'],"(0.21123382120860842,)","(0.0,)",()
2021/11/02/17:39:12.695544,111653,1635871152,694971084,,['base_to_pipe_x'],"(0.24311284647994164,)","(0.0,)",()
2021/11/02/17:39:12.696225,111654,1635871152,695710897,,['base_to_pipe_y'],"(0.1911847964586066,)","(0.0,)",()
2021/11/02/17:39:12.726369,111655,1635871152,725486993,,['base_to_pipe_x'],"(0.2558330835694781,)","(0.0,)",()
2021/11/02/17:39:12.727542,111656,1635871152,726574897,,['base_to_pipe_y'],"(0.1709372322198811,)","(0.0,)",()
2021/11/02/17:39:12.790059,111657,1635871152,788999080,,['base_to_pipe_x'],"(0.26632608878699443,)","(0.0,)",()
2021/11/02/17:39:12.791486,111658,1635871152,790241956,,['base_to_pipe_y'],"(0.15053588127265835,)","(0.0,)",()
2021/11/02/17:39:12.793550,111659,1635871152,793020963,,['base_to_pipe_x'],"(0.27481346841369503,)","(0.0,)",()
2021/11/02/17:39:12.794253,111660,1635871152,793715000,,['base_to_pipe_y'],"(0.12987629613483934,)","(0.0,)",()
2021/11/02/17:39:12.815262,111661,1635871152,814460039,,['base_to_pipe_x'],"(0.28157932911339123,)","(0.0,)",()
2021/11/02/17:39:12.816469,111662,1635871152,815342903,,['base_to_pipe_y'],"(0.10907761376770106,)","(0.0,)",()
2021/11/02/17:39:12.845299,111663,1635871152,844604015,,['base_to_pipe_x'],"(0.2867912337045588,)","(0.0,)",()
2021/11/02/17:39:12.846207,111664,1635871152,845679998,,['base_to_pipe_y'],"(0.08809880730502051,)","(0.0,)",()
2021/11/02/17:39:12.893900,111666,1635871152,893335103,,['base_to_pipe_y'],"(0.06706618346200062,)","(0.0,)",()
2021/11/02/17:39:12.904990,111667,1635871152,904401063,,['base_to_pipe_x'],"(0.2934135927250431,)","(0.0,)",()
2021/11/02/17:39:12.905948,111668,1635871152,905102968,,['base_to_pipe_y'],"(0.046266552168711436,)","(0.0,)",()
2021/11/02/17:39:12.936023,111669,1635871152,933995008,,['base_to_pipe_x'],"(0.29503931146147583,)","(0.0,)",()
2021/11/02/17:39:12.938202,111670,1635871152,936378955,,['base_to_pipe_y'],"(0.025954229419319467,)","(0.0,)",()
2021/11/02/17:39:12.999681,111671,1635871152,998193025,,['base_to_pipe_x'],"(0.295638487153601,)","(0.0,)",()
2021/11/02/17:39:13.001277,111672,1635871153,55074,,['base_to_pipe_y'],"(0.006454455377429699,)","(0.0,)",()
2021/11/02/17:39:13.005964,111673,1635871153,4079103,,['base_to_pipe_x'],"(0.29534872895230785,)","(0.0,)",()
2021/11/02/17:39:13.008551,111674,1635871153,5958080,,['base_to_pipe_y'],"(-0.011876893576345238,)","(0.0,)",()
2021/11/02/17:39:13.030103,111675,1635871153,28597116,,['base_to_pipe_x'],"(0.2941256939225139,)","(0.0,)",()
2021/11/02/17:39:13.032204,111676,1635871153,30286073,,['base_to_pipe_y'],"(-0.028731587744280696,)","(0.0,)",()
2021/11/02/17:39:13.059299,111677,1635871153,58221101,,['base_to_pipe_x'],"(0.29185462208056756,)","(0.0,)",()
2021/11/02/17:39:13.060694,111678,1635871153,59514999,,['base_to_pipe_y'],"(-0.04428497732811709,)","(0.0,)",()
2021/11/02/17:39:13.106043,111679,1635871153,103965044,,['base_to_pipe_x'],"(0.28843426386649157,)","(0.0,)",()
2021/11/02/17:39:13.108574,111680,1635871153,105277061,,['base_to_pipe_y'],"(-0.0583202033774377,)","(0.0,)",()
2021/11/02/17:39:13.113283,111681,1635871153,112014055,,['base_to_pipe_x'],"(0.2840084895765214,)","(0.0,)",()
2021/11/02/17:39:13.115088,111682,1635871153,113486051,,['base_to_pipe_y'],"(-0.07031455694703323,)","(0.0,)",()
2021/11/02/17:39:13.141961,111683,1635871153,141194105,,['base_to_pipe_x'],"(0.27834214994205597,)","(0.0,)",()
2021/11/02/17:39:13.142031,111684,1635871153,141628026,,['base_to_pipe_y'],"(-0.08102014708479723,)","(0.0,)",()
2021/11/02/17:39:13.210464,111685,1635871153,209938049,,['base_to_pipe_x'],"(0.2715051507272127,)","(0.0,)",()
2021/11/02/17:39:13.210875,111686,1635871153,210596084,,['base_to_pipe_y'],"(-0.09068194120040184,)","(0.0,)",()
2021/11/02/17:39:13.214105,111687,1635871153,213705062,,['base_to_pipe_x'],"(0.26361924044266927,)","(0.0,)",()
2021/11/02/17:39:13.214538,111688,1635871153,214181900,,['base_to_pipe_y'],"(-0.0993328793213575,)","(0.0,)",()
2021/11/02/17:39:13.234061,111689,1635871153,232625961,,['base_to_pipe_x'],"(0.25483718553321794,)","(0.0,)",()
2021/11/02/17:39:13.238488,111690,1635871153,234366893,,['base_to_pipe_y'],"(-0.10733751463614617,)","(0.0,)",()
2021/11/02/17:39:13.263354,111691,1635871153,262125968,,['base_to_pipe_x'],"(0.24518925026023078,)","(0.0,)",()
2021/11/02/17:39:13.264995,111692,1635871153,263642072,,['base_to_pipe_y'],"(-0.11495859328237504,)","(0.0,)",()
2021/11/02/17:39:13.317292,111693,1635871153,312169075,,['base_to_pipe_x'],"(0.23487428936694824,)","(0.0,)",()
2021/11/02/17:39:13.319364,111694,1635871153,316745042,,['base_to_pipe_y'],"(-0.122335472182885,)","(0.0,)",()
2021/11/02/17:39:13.324049,111695,1635871153,321806907,,['base_to_pipe_x'],"(0.224020899738069,)","(0.0,)",()
2021/11/02/17:39:13.324624,111696,1635871153,322931051,,['base_to_pipe_y'],"(-0.1295837237634917,)","(0.0,)",()
2021/11/02/17:39:13.354298,111697,1635871153,352107048,,['base_to_pipe_x'],"(0.21271502706335774,)","(0.0,)",()
2021/11/02/17:39:13.355586,111698,1635871153,353744029,,['base_to_pipe_y'],"(-0.13676173545781767,)","(0.0,)",()
2021/11/02/17:39:13.419618,111699,1635871153,417315006,,['base_to_pipe_x'],"(0.20087951273062166,)","(0.0,)",()
2021/11/02/17:39:13.420276,111700,1635871153,418653011,,['base_to_pipe_y'],"(-0.1438995355035545,)","(0.0,)",()
2021/11/02/17:39:13.423826,111701,1635871153,422009944,,['base_to_pipe_x'],"(0.18854503026029673,)","(0.0,)",()
2021/11/02/17:39:13.425330,111702,1635871153,423227071,,['base_to_pipe_y'],"(-0.15084376806151953,)","(0.0,)",()
2021/11/02/17:39:13.442239,111703,1635871153,440649986,,['base_to_pipe_x'],"(0.1755483327121074,)","(0.0,)",()
2021/11/02/17:39:13.443059,111704,1635871153,442042112,,['base_to_pipe_y'],"(-0.1575033030079716,)","(0.0,)",()
2021/11/02/17:39:13.471964,111705,1635871153,470606088,,['base_to_pipe_x'],"(0.1616413594287847,)","(0.0,)",()
2021/11/02/17:39:13.473365,111706,1635871153,472263097,,['base_to_pipe_y'],"(-0.163714886900794,)","(0.0,)",()
2021/11/02/17:39:13.525480,111707,1635871153,522084951,,['base_to_pipe_x'],"(0.1465230081661399,)","(0.0,)",()
2021/11/02/17:39:13.525609,111708,1635871153,524133920,,['base_to_pipe_y'],"(-0.16927764954106686,)","(0.0,)",()
2021/11/02/17:39:13.531225,111709,1635871153,530041933,,['base_to_pipe_x'],"(0.12982014204601164,)","(0.0,)",()
2021/11/02/17:39:13.534375,111710,1635871153,532859086,,['base_to_pipe_y'],"(-0.17395692139800295,)","(0.0,)",()
2021/11/02/17:39:13.562172,111711,1635871153,559741020,,['base_to_pipe_x'],"(0.1112788561791539,)","(0.0,)",()
2021/11/02/17:39:13.563367,111712,1635871153,561053991,,['base_to_pipe_y'],"(-0.17756140073490015,)","(0.0,)",()
2021/11/02/17:39:13.627128,111713,1635871153,625952959,,['base_to_pipe_x'],"(0.0907707186102815,)","(0.0,)",()
2021/11/02/17:39:13.628879,111714,1635871153,627271890,,['base_to_pipe_y'],"(-0.17967235394348238,)","(0.0,)",()
2021/11/02/17:39:13.632070,111715,1635871153,630403041,,['base_to_pipe_x'],"(0.06835363021555113,)","(0.0,)",()
2021/11/02/17:39:13.633737,111716,1635871153,632400035,,['base_to_pipe_y'],"(-0.17994087612599252,)","(0.0,)",()
2021/11/02/17:39:13.650753,111717,1635871153,649013042,,['base_to_pipe_x'],"(0.04430951274651391,)","(0.0,)",()
2021/11/02/17:39:13.654957,111718,1635871153,651060104,,['base_to_pipe_y'],"(-0.17803645880733168,)","(0.0,)",()
2021/11/02/17:39:13.680988,111719,1635871153,678699970,,['base_to_pipe_x'],"(0.018933300262687393,)","(0.0,)",()
2021/11/02/17:39:13.682533,111720,1635871153,681004047,,['base_to_pipe_y'],"(-0.1736906217646762,)","(0.0,)",()
2021/11/02/17:39:13.736951,111721,1635871153,735661983,,['base_to_pipe_x'],"(-0.00728622613971794,)","(0.0,)",()
2021/11/02/17:39:13.738497,111722,1635871153,737215995,,['base_to_pipe_y'],"(-0.16678055414674892,)","(0.0,)",()
2021/11/02/17:39:13.745876,111723,1635871153,744719028,,['base_to_pipe_x'],"(-0.03390811786727692,)","(0.0,)",()
2021/11/02/17:39:13.750043,111724,1635871153,746212959,,['base_to_pipe_y'],"(-0.15726793504226041,)","(0.0,)",()
