time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/03/09/18:20:05.327706,4222,1646846405,326921037,imu_iphone,0.00472583042567,0.0193573935188,-0.919535506141,0.392501478709,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0348944142461,0.0580280125141,0.0111131481826,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.827318741977,0.730546153486,-0.180231066942,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.352389,4223,1646846405,351509169,imu_iphone,0.00455939438462,0.0179376170618,-0.919370889391,0.392956259089,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0615268871188,0.111096598208,0.0758212134242,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.63291113093,0.845786880255,-0.0401013743877,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.382258,4224,1646846405,381223708,imu_iphone,0.00407459968208,0.0155451065245,-0.918834609044,0.394315493639,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.119751341641,0.154494345188,0.11568402499,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.66267594367,1.60513320208,-0.138289573789,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.410554,4225,1646846405,410251164,imu_iphone,0.00287234885392,0.0124572316512,-0.918384415961,0.395482782826,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.183259531856,0.159403547645,0.0584022812545,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.483140592054,2.09092587188,-0.188221871853,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.442193,4226,1646846405,441853145,imu_iphone,0.000897640494843,0.00906308479552,-0.918186473972,0.396043752318,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.233359828591,0.156193912029,0.0418875850737,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.130248336643,1.86354826659,-0.147424094081,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.471069,4227,1646846405,470567042,imu_iphone,-0.00154554822869,0.00541307061365,-0.918042845499,0.396441223608,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.258130371571,0.163367182016,0.0121657177806,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.399617867321,1.34918844,-0.26167868793,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.500571,4228,1646846405,500350405,imu_iphone,-0.00401180493584,0.00137260859643,-0.91832324018,0.395808600098,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.255864173174,0.207156509161,-0.111783452332,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.949077652395,0.900574779287,-0.150190996528,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.531451,4229,1646846405,531227422,imu_iphone,-0.00595066372498,-0.00330049599608,-0.919334281389,0.393418575299,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.224659636617,0.267415672541,-0.208506271243,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.73566191271,-0.098233140735,-0.225291464925,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.562131,4230,1646846405,561842582,imu_iphone,-0.00714826761234,-0.00823680088848,-0.920246386643,0.391187480951,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.183576673269,0.272505760193,-0.0928765535355,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.540526409,-0.647336620241,-0.244829351306,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.590907,4231,1646846405,589869602,imu_iphone,-0.00828352420829,-0.0124780913581,-0.920404924773,0.390679478494,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.187013804913,0.181806519628,-0.036501891911,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-1.79209996909,0.331965728402,-0.166514083743,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.619538,4232,1646846405,619078907,imu_iphone,-0.0106707752711,-0.0150138894899,-0.920894008333,0.389377635585,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.240340769291,0.00722155533731,-0.175294533372,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-4.24391964555,1.74248707518,-0.197210211754,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.652172,4233,1646846405,649955160,imu_iphone,-0.015012223045,-0.0152999543589,-0.922138780593,0.386264952957,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.301629960537,-0.162490174174,-0.276293963194,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-4.68813261867,1.95746492878,-0.0804161721468,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.682061,4234,1646846405,681674837,imu_iphone,-0.0209576218672,-0.0139481293857,-0.923776569017,0.38210349162,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.348691254854,-0.261433154345,-0.313542634249,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-2.84801326811,1.60883244306,-0.353126217127,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.709393,4235,1646846405,708958049,imu_iphone,-0.0277971110514,-0.0116265125551,-0.925177001409,0.378338024639,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.372901171446,-0.327858835459,-0.193988233805,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-2.07729703546,0.914542388767,-0.338295339346,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.738764,4236,1646846405,738346407,imu_iphone,-0.0350494584309,-0.00867509997069,-0.925511687836,0.376993890909,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.374055057764,-0.39129447937,0.0369481183589,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-2.53040654719,0.20245750308,-0.393363831639,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.769206,4237,1646846405,768823634,imu_iphone,-0.0423576315681,-0.00517313127848,-0.924689419087,0.378323337886,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.344854146242,-0.443079382181,0.213044688106,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-2.63879930735,-0.620806048661,-0.444077317715,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.835825,4238,1646846405,834202182,imu_iphone,-0.0493924136824,-0.00121463037225,-0.92288824439,0.38188506453,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.298518270254,-0.481376498938,0.386707663536,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-2.75376667678,-1.30162557989,-0.325566535592,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.837480,4239,1646846405,837121318,imu_iphone,-0.0558662952526,0.00281082110044,-0.920056983967,0.38777081194,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.235157221556,-0.485215008259,0.549299478531,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-1.98840240061,-1.8805795978,-0.32005202651,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.858290,4240,1646846405,857989295,imu_iphone,-0.0614749064023,0.00671931643505,-0.916442145236,0.39535993867,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.152672022581,-0.482983231544,0.657517790794,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-1.7573773022,-2.57407238424,-0.166492449045,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.894989,4241,1646846405,891078142,imu_iphone,-0.0661269171686,0.0104994206172,-0.912126633118,0.404403261793,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0759349688888,-0.467410713434,0.749968588352,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-1.51898632005,-2.54189866483,-0.18330845654,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.922163,4242,1646846405,920845385,imu_iphone,-0.0699217352975,0.0141137647468,-0.907276426742,0.414440874016,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00582420267165,-0.448331356049,0.782066524029,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-1.15100985624,-2.58023184121,-0.264339171052,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.951967,4243,1646846405,948445065,imu_iphone,-0.072738881418,0.0176591793512,-0.902508089485,0.424118328923,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0606015734375,-0.403510630131,0.691396892071,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.246758859381,-2.68629477829,-0.246143805385,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:05.978271,4244,1646846405,976785215,imu_iphone,-0.0744296870422,0.0210971033155,-0.898248162419,0.432626134936,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.116310447454,-0.344842672348,0.615853130817,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.430267509967,-2.65378425926,-0.289265851378,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.008333,4245,1646846406,7916504,imu_iphone,-0.0753850600165,0.0240748165165,-0.893977575966,0.44106869035,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.145879790187,-0.299423605204,0.666216015816,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.541740729511,-2.02161750913,-0.323303663135,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.041730,4246,1646846406,41479619,imu_iphone,-0.0759546201663,0.0263827347012,-0.889081463352,0.450631777074,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.169782936573,-0.266708850861,0.749189853668,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.555457347259,-2.13590499356,-0.372036112547,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.066705,4247,1646846406,66118917,imu_iphone,-0.0762862832772,0.0284990851625,-0.883683964647,0.460945610408,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.199306815863,-0.269875228405,0.772762835026,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0170748929679,-2.46479377091,-0.397160428762,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.096307,4248,1646846406,95688118,imu_iphone,-0.0765362205197,0.0310971447812,-0.878314603177,0.470891316952,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.215032696724,-0.301298439503,0.694791913033,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.350744353831,-2.33944116175,-0.482378334403,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.128711,4249,1646846406,127656574,imu_iphone,-0.0769243285867,0.0343135025486,-0.873211102796,0.480007917818,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.220495700836,-0.323183268309,0.642679274082,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.138916687667,-2.07369953603,-0.432589293122,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.161484,4250,1646846406,161182857,imu_iphone,-0.0772981742159,0.0382832406196,-0.868810528834,0.487573226027,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.240020930767,-0.341262727976,0.471214801073,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.463657304049,-2.33931983203,-0.425752728581,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.186237,4251,1646846406,185969370,imu_iphone,-0.0770933168233,0.043303035856,-0.865874837185,0.492384234026,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.28431007266,-0.334261029959,0.200179591775,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.19451204434,-2.78163479894,-0.465799723864,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.215114,4252,1646846406,214847112,imu_iphone,-0.0756332351727,0.0495947878411,-0.86505873856,0.493450453033,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.341001480818,-0.316568702459,-0.143186479807,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.7730735679,-3.14361428529,-0.500734498501,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.249688,4253,1646846406,248280257,imu_iphone,-0.0724698862681,0.0571164499223,-0.866469957963,0.490627800558,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.399858832359,-0.297507494688,-0.437801867723,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.90854171395,-3.03604452074,-0.521361136436,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.281572,4254,1646846406,281340958,imu_iphone,-0.0676970562377,0.065589081453,-0.869486995603,0.484878897715,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.454137176275,-0.29220366478,-0.675308704376,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.46055831,-2.44406904593,-0.516807909608,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.305158,4255,1646846406,304866721,imu_iphone,-0.0613524570317,0.0750693570539,-0.873916588577,0.476309000396,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.502865254879,-0.309017956257,-0.927178382874,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.771072328091,-2.18980316564,-0.6927617383,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.334685,4256,1646846406,334301776,imu_iphone,-0.0530779575437,0.0850874105686,-0.879633094404,0.464960731907,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.550935328007,-0.272977769375,-1.1557404995,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",1.78038565725,-1.8188875258,-0.644740310311,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.372077,4257,1646846406,371027125,imu_iphone,-0.0427699190045,0.0943920914022,-0.886027323783,0.451903140749,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.577653586864,-0.191268384457,-1.22959494591,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",2.69835027516,-1.10380506501,-0.778770187497,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.394386,4258,1646846406,394088195,imu_iphone,-0.0312060985825,0.102043729245,-0.892302005253,0.438646085306,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.568507909775,-0.101304247975,-1.20246016979,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",2.61637552768,-0.0376938929781,-0.620980734229,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.432637,4259,1646846406,425100338,imu_iphone,-0.0188723612446,0.107606101383,-0.898241426529,0.42570776431,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.560968458652,0.00409967731684,-1.19119906425,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",2.87596529782,0.261104308628,-0.654794597626,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.456792,4260,1646846406,455159257,imu_iphone,-0.0057050669563,0.110864154895,-0.903941538453,0.412996714793,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.558027982712,0.119023755193,-1.10685217381,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",3.16983349264,0.03343781434,-0.617953045964,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.491998,4261,1646846406,490547894,imu_iphone,0.00736051645342,0.111875219035,-0.908949888264,0.401546832622,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.517325222492,0.217805236578,-0.966647744179,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",2.4935413143,1.09258952066,-0.636417383552,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:20:06.513649,4262,1646846406,513343812,imu_iphone,0.0197416309003,0.110555587835,-0.913410340465,0.391240693104,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.457590252161,0.322567611933,-0.843776345253,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",2.87726045609,2.09263048142,-0.626464253068,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
