time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/03/09/18:25:45.339439,15481,1646846745,335632672,imu_iphone,0.00285594985284,0.0210158047264,-0.905555572498,0.42369716145,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00129330903292,0.000754896551371,-0.000221468508244,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00655926033854,0.00764676935971,-0.116301704049,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.367924,15482,1646846745,366824908,imu_iphone,0.00286184051323,0.0210151905466,-0.905558131819,0.42369168216,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-4.47994098067e-05,0.000238905660808,0.000400386285037,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0115901315957,0.0108876799978,-0.121691082716,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.400518,15483,1646846745,399436963,imu_iphone,0.00285571906568,0.0210178709521,-0.90556145333,0.423684491352,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00138971209526,0.00104124005884,6.12726435065e-05,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00211036976427,0.00810402162373,-0.11555501461,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.425325,15484,1646846745,424852442,imu_iphone,0.0028627336618,0.0210191179995,-0.905567195903,0.42367210805,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0022331494838,-0.000384851358831,-0.0009446865879,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00361091148108,0.0086832979694,-0.113161749244,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.455446,15485,1646846745,454547758,imu_iphone,0.0028591137898,0.0210232825717,-0.905574749997,0.423655779171,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000174061395228,-0.000102932564914,-0.000980861485004,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0066760584712,0.00550381964073,-0.117057164311,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.484915,15486,1646846745,484100728,imu_iphone,0.00286197140744,0.0210193495925,-0.905574093641,0.423657358001,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000350564718246,0.00347080081701,0.00169697776437,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00987521633506,0.00627095606178,-0.121694591045,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.515291,15487,1646846745,514328307,imu_iphone,0.00285329887738,0.0210014523005,-0.905572218474,0.423662312242,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00162007659674,0.00130321178585,0.000649406574667,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00064692132175,0.000132183618844,-0.115242188573,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.544228,15488,1646846745,543957562,imu_iphone,0.00284718847341,0.0209992213375,-0.905567254879,0.423673073386,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00102547369897,-0.00124780554324,0.00340169016272,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.000206370167434,0.00195518100634,-0.126016852856,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.574201,15489,1646846745,573891654,imu_iphone,0.00285418108558,0.0209879415114,-0.905553923366,0.423702079105,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000403304584324,0.0020070169121,0.00227618170902,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.000807719752192,0.00903223056346,-0.118075164557,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.606788,15490,1646846745,606119952,imu_iphone,0.00284688569586,0.0209665634318,-0.90555073158,0.423710008137,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00113388709724,0.00465246476233,0.000597036443651,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00141604945064,0.00408764228225,-0.113116725683,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.637807,15491,1646846745,634364918,imu_iphone,0.00285632654621,0.0209577897198,-0.905549807414,0.423712353774,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00321798305959,0.0034748474136,0.000513746868819,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00091443143785,0.00118959775195,-0.124336947799,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.667255,15492,1646846745,663234422,imu_iphone,0.0028620191685,0.0209585015882,-0.905557629003,0.423695563598,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00113116437569,-0.000157028436661,-0.000601524952799,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00214245636016,0.0029367457889,-0.121194654107,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.696626,15493,1646846745,693037274,imu_iphone,0.00286344766225,0.0209652119089,-0.905562349431,0.423685132912,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000278293155134,-0.000568165443838,-0.00168265448883,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00562513109297,0.00211574189365,-0.123595520854,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.729252,15494,1646846745,724847519,imu_iphone,0.00287529757365,0.0209841183785,-0.905571834475,0.423663843213,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00265241554007,-0.000412031076849,-0.00343539845198,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00165271550417,0.00681617237628,-0.111936757565,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.752873,15495,1646846745,752490881,imu_iphone,0.00289284218168,0.0209918436042,-0.90557801324,0.423650133839,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000772902742028,0.000233288854361,-0.00229721702635,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0145206829906,0.00838434079662,-0.118232454658,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.784491,15496,1646846745,783344031,imu_iphone,0.00289774031864,0.0209828314938,-0.90558096319,0.42364424107,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000208150595427,-0.000485047698021,0.000597378704697,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00414260610938,0.00659792505205,-0.125111119151,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.812715,15497,1646846745,812404437,imu_iphone,0.00290413352553,0.0209753706451,-0.905570791336,0.423666309392,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-6.48917630315e-05,-0.000947025604546,5.72106800973e-05,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.000988252535462,0.00890335427597,-0.118518968225,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.845856,15498,1646846745,844135375,imu_iphone,0.00289288910684,0.020978072168,-0.905563700288,0.423681409081,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00212485017255,-0.0037239883095,0.000679859425873,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00474249389023,0.0124740478769,-0.118370448947,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.874225,15499,1646846745,871700915,imu_iphone,0.00288398458035,0.0209748974822,-0.905555962329,0.423698165442,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-9.75299626589e-05,0.000296837650239,0.000356537289917,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0126348828524,2.14336998761e-05,-0.120761960149,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.902061,15500,1646846745,901541061,imu_iphone,0.00289738708974,0.0209529374821,-0.905558375668,0.423694002574,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000245573930442,0.00157637614757,-0.000145584344864,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00794325973839,0.00232077816501,-0.114458076954,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.932236,15501,1646846745,931481307,imu_iphone,0.00291365425857,0.0209471307085,-0.905560763905,0.423689073744,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000938369426876,-0.00136364251375,-0.000581708271056,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00756209436804,0.00615216622129,-0.116101729274,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.971069,15502,1646846745,967064451,imu_iphone,0.00290065561053,0.0209511557948,-0.90556354152,0.423683027201,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000758834183216,0.00018179230392,-0.00365653913468,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00289042487741,0.00969455564395,-0.121792239547,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:45.993073,15503,1646846745,991075265,imu_iphone,0.0029085857911,0.0209539000176,-0.905583319921,0.423640560953,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000342020764947,0.00209682900459,-0.00325948186219,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00847930323333,0.0120872545615,-0.116855435371,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.023809,15504,1646846746,21645456,imu_iphone,0.00290588784178,0.0209604071553,-0.905590689669,0.423624503462,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000801919959486,-0.00253991829231,-0.000338592100888,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-6.06648623943e-05,0.00550091430545,-0.115363810658,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.050853,15505,1646846746,50422443,imu_iphone,0.00291358346349,0.0209534736085,-0.905590422773,0.423625364158,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00101287290454,0.000249457545578,-0.00084985466674,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00144543170929,0.00857415603474,-0.119849209785,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.085946,15506,1646846746,85506431,imu_iphone,0.00291432950186,0.020960679962,-0.905587400179,0.423631463911,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000171217136085,-0.00259185954928,0.000671066343784,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.000127725116909,0.00820055549964,-0.124046925902,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.110587,15507,1646846746,110010767,imu_iphone,0.00290562802635,0.020970522776,-0.905584697832,0.423636813264,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00103891547769,-0.000702001154423,-0.000587929505855,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.001165898256,0.00154350047931,-0.113426043391,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.141121,15508,1646846746,140154707,imu_iphone,0.00290628712464,0.0209877341893,-0.905584068265,0.423637302198,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00202443776652,-0.003348457627,0.000533749349415,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00730379361659,0.00334500934929,-0.118530077934,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.170353,15509,1646846746,169736260,imu_iphone,0.00290097077776,0.020980157368,-0.905584088903,0.42363766982,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000828552991152,0.00230925809592,-0.000383304432034,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00736303322017,0.00977402295917,-0.115978353024,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.204941,15510,1646846746,204292483,imu_iphone,0.00289867621914,0.0209664933869,-0.90558571332,0.423634889572,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000702681951225,0.00262782070786,0.000221062451601,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00513433042914,0.00467890542001,-0.122403273582,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.229602,15511,1646846746,229103453,imu_iphone,0.00292005172776,0.0209598360815,-0.905588423308,0.423629279134,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000246345996857,-0.000528853386641,-0.00039143441245,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00542884737253,0.00874345120043,-0.116712178588,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.260730,15512,1646846746,259272148,imu_iphone,0.00292671935434,0.0209652540636,-0.905595861262,0.423613064601,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00149230659008,-0.0024084826,-0.000992171932012,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0040464194119,0.00231440104544,-0.123901914954,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.289227,15513,1646846746,288755698,imu_iphone,0.00292960346895,0.0209579522875,-0.905604562858,0.423594803309,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0010241298005,-0.00112133286893,-0.0028857383877,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00494513645768,0.0139736576937,-0.11970536828,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.320637,15514,1646846746,318980291,imu_iphone,0.00292724717232,0.0209579294386,-0.905609964363,0.423583272644,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000119183212519,0.00148263666779,-0.000838686712086,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00451814353466,0.00270053654909,-0.119255717397,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.348670,15515,1646846746,348353599,imu_iphone,0.00293029491791,0.0209449250262,-0.905607006729,0.423590218076,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00144230388105,-0.000661567784846,0.00221670838073,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00336200281978,0.00294865949079,-0.11505449295,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.379994,15516,1646846746,378186122,imu_iphone,0.00291955216299,0.0209451497268,-0.905602492758,0.423599931573,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0010906457901,0.00069281924516,0.000544068869203,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00405160881579,6.89788721502e-05,-0.11131110549,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.408380,15517,1646846746,407949911,imu_iphone,0.0029194384054,0.0209404209999,-0.905597531046,0.423610773484,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00129448063672,0.0004140175879,0.00112146232277,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0096540819481,0.000780292656273,-0.12642557323,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.443700,15518,1646846746,443301403,imu_iphone,0.00291325061094,0.0209436031377,-0.905597532864,0.423610654881,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00234805978835,-5.34486025572e-05,-0.000264104921371,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.00317573245615,0.00563647834584,-0.121487599611,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.468396,15519,1646846746,467614428,imu_iphone,0.00291753093986,0.0209538506736,-0.905595926244,0.423613553283,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000179631635547,0.000110930763185,-7.99442641437e-05,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00401334609836,0.00385282175615,-0.120598822832,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
2022/03/09/18:25:46.498368,15520,1646846746,497296535,imu_iphone,0.00291706424335,0.0209443802854,-0.905595796112,0.423614303034,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00217730179429,0.00105727463961,0.000258594751358,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0097432519868,0.00421520294622,-0.134212310314,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)"
